Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=32f5b9aca7ce17c7,데이터 엔지니어,RIDI Corp 서울,,"경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 서류 안내] 아래 항목이 표기된 자유..."
https://kr.indeed.com/viewjob?jk=d90a0666c61d6651,Korea ODP Cloud Engineer Customer Experi...,Oracle 3.8 대한민국,,"development tools Java/J2EE, HTML5, PHP, APEX , Ajax, Python, XML, LAMP stack JBoss, Tomcat, GlassFish MySQL, NoSQL (MongoDB..."
https://kr.indeed.com/viewjob?jk=9d78b4ee5fde16b1,[단기계약직] 인공지능 기술 개발을 위한 언어 데이터 구축자 모집,엔씨소프트 2.7 성남 판교역,,언어 데이터를 꼼꼼하게 분석하고 정리할 수 있으신 분 - 언어자원 구축 경험이 있으신 분. - 엑셀 또는 Python 등의 프로그래밍 언어로 데이터 처리가 가능하신 분 (필수사항 아님) 제출서류 필수 제출서류 없음 전형단계...
https://kr.indeed.com/viewjob?jk=528f6bfd19115fe1,웹개발자,매장공유기 서비스 서울,,"[담당 업무] -node.js/ python/react.js... 개발팀 사용 스펙(AWS, Typescript , node.js, python, mongo db, Linux)을 사용할 줄 아는 분 - 네트워크에..."
https://kr.indeed.com/viewjob?jk=00fd3144e1376f7b,RF-DVT (Design Validation Test) engineer,Comet Technologies Korea 경기도 수원 • 임시 원격 근무,"연봉 40,000,000원 - 55,000,000원",automate design validation tests and data analysis ( Python preferred) · Solid understanding of data analysis methods...
https://kr.indeed.com/viewjob?jk=04751aa927de1b32,금융IT(UI/UX개발) 인재,에셋플러스자산운용 대한민국,,"및 백엔드 개발) 및 모바일 환경 확장 - UI/UX개발 유경험자 - Python기반 프레임워크,(Django등)를 이용한 웹서비스 개발 2) 자격... 보유 인재 - mysql, Python, 유경험자 (우대사항) - 영어능..."
https://kr.indeed.com/viewjob?jk=88b7dece067cd1c6,AI Algorithm Developer,펄핏 서울 강남구,,"원합니다. - 자격요건, 어떤 조건이 필요한가요? 컴퓨터 공학 분야 MS 또는 PhD 학위 소지 C/C++/ python, software design, AI algorithms 에 대한 전문적인 지식 소지 원활한 의사소통..."
https://kr.indeed.com/viewjob?jk=0df2999925f12355,Senior Back-end Engineer (Query Understa...,Coupang 3.0 서울,,"학사 학위 한 가지 혹은 그 이상의 범용 프로그래밍 언어 (Java, Python and C/C++)를 사용한 소프트웨어 개발 경험 MapReduce... languages (Java, Python and C/C++..."
https://kr.indeed.com/viewjob?jk=482ce9b4a3f57f11,Quant 트레이딩 부문,벨에포크자산운용 서울 신사동,,"거시경제 데이터 관리 3. 지원자격 및 우대사항 (1)필수사항 -투자자산운용사 보유, Python, 엑셀 VBA 사용 능력자 ( Python 패키지 : Scikit-learn, Keras, Tensorflow 활용가능) (엑셀..."
https://kr.indeed.com/viewjob?jk=a25c504ff473f758,스팸 및 어뷰징 분석/대응 시스템 개발자 모집,카카오 4.0 성남 판교역,,"개발 콘텐츠 모니터링을 위한 웹 어플리케이션 개발 지원자격 [기본사항] java (kotlin), python, scala 중 하나 이상 익숙하신 분 입사 후 최초 6개월 동안 제주 근무 가능하신 분 (제주 근무 기간..."
https://kr.indeed.com/viewjob?jk=ecd137e892563527,"KB데이타시스템 인재풀 등록 [ DevOps개발, iOS개발 부문]",KB데이타시스템 서울 마포구,,등 컨테이너 기술에 대한 이해 - TDD/DDD에 대한 이해 - Python. Nodeis등의 언어사용 경험 모바일개발(iOS) 경력 0명 [지원자격... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=1888ee91da93366d,Chief Technology Officer,Asiance 서울,,"mainly. • 배포는 주로 Docker 사용. • Python, Node.js, Java, PHP for backend development. • Python, Node.js, Java, PHP 등을 사용하여 백엔드..."
https://kr.indeed.com/viewjob?jk=365556b277e2543f,[ 히든그레이스] 연구 논문과 빅데이터 분석가,히든그레이스 서울 서초구,,"모집직종 데이터 분석가(빅데이터 분석가) 관련직종 - 직무내용 논문에 대한 이해 R과 python 활용 능력 [정보기술>정보기술전략·계획>빅데이터 분석] 통계 기반 데이터 분석 가설 설정하기,통계 모델 개발하기,통계 모델..."
https://kr.indeed.com/viewjob?jk=7a08f5e589b10a00,"Senior, Software Engineer (Search Qualit...",Coupang 3.0 서울,,"경험 Java, Scala, Python 등의 객체 지향 언어에서 3년... Object Oriented language, Java, Scala, Python Data processing... Hadoop cluster..."
https://kr.indeed.com/viewjob?jk=3ca47f227f783ee5,저축은행 디지털 LAB,국내자본 저축은행 서울 구로구,,"여신/수신) 데이터 분석을 통한 인사이트 도출 및 리포팅 [자격요건] - 4년제 정규 대졸 이상 - R/ Python 을 이용한 데이터분석 프로젝트 수행 가능자 (분석, 기획, 데이터추출/전처리, 모델링) - 데이터분석/모델링..."
https://kr.indeed.com/viewjob?jk=8a7207a57231dff0,Presales Solutions Consultant 1D,Siemens Industry Software Ltd. 4.0 서울,,company is plus. • Knowledge in xILS. • Knowledge in Simulink / Python. • Good communication to both internal and external...
https://kr.indeed.com/viewjob?jk=f4c784e2cb1ecbbb,Technical Specialist,Microsoft 4.2 서울,,"Developer experience in C#, Java, Node.js/JavaScript and Python. Data and analytics experience – Machine Learning skills..."
https://kr.indeed.com/viewjob?jk=83f36f280c990457,Data Center Operations Engineer,Amzn Corporate Services Korea 서울,,"vendors · Scripting skills - Bash, Python, Perl, etc. · Project coordination... 스크립팅 기술 - Bash, Python, Perl 등 보유자 · 프로젝트..."
https://kr.indeed.com/viewjob?jk=d852018122f62ace,[신성장] 개발 엔지니어 (인턴직),버즈니 서울,,"위해서 필요한 일을 스스로 발굴하고, 성장할 수 있는 개발자와 함께 일하고 싶습니다. 이런 일을 담당합니다 Python 언어 사용 – Data crawling : 다양한 상품 데이터 수집 (예: 상품 가격, 이미지, 상세설명..."
https://kr.indeed.com/viewjob?jk=ef17560d7d3fb8f3,2020년 각 부문 신입/경력,더이앤엠 서울,,"GCP, Azure) 경력 우대 ㆍASP, Node.js, Python, Go, PHP 등 ㆍWOWZA 스트리밍 솔루션 유경험자 ㆍ호스팅 업무 유경험... ㆍASP, Node.js, Python, Go, PHP 등 ㆍWOWZA..."
https://kr.indeed.com/viewjob?jk=e745dd08a50c50e4,Data Analyst Lead,Toss 서울 강남구,,"있는 분 - 통계학 및 예측 모델링 관련 석/박사 학위 소지하신 분 혹은 경험이 풍부하신 분 - Python, R, Spark 등 언어 및 데이터 프로세싱 프레임워크에 대한 이해도가 높은 분 - Data Warehouse..."
https://kr.indeed.com/viewjob?jk=50bdcec0bd5965c1,AI/빅데이터 (리더급) 국내 대기업,국내 대기업 경기도,,"경력 5년 이상 (제조업 경력, 팀리딩 경험 우대) - 데이터 모델링 및 분석 역량, 통계 지식 보유자 (R, Python,C#등 프로그램 활용 가능자 우대) 이공계열 - 통계학, 산업공학, 컴퓨터공학, 수학, (계량)경제학..."
https://kr.indeed.com/viewjob?jk=09771a6f79b71060,Business Data Analyst(Azar/Hakuna),하이퍼커넥트 서울,,Excel Preferred Qualifications Comfort with R... Python Familiarity with Bigquery and Data Studio 360 English language...
https://kr.indeed.com/viewjob?jk=0601c7f1adb75903,"Senior Data Scientist, Korea",Visa 서울,,analytics/programming tools... SAS/Salford SPM/Hadoop/R/SQL/ Python/Hive Proficiency in some... following statistical...
https://kr.indeed.com/viewjob?jk=93057adc9103ac83,[베스파] 데이터 분석(Data Analyst),베스파 서울 강남구,,분 - 게임을 일로 접근할 수 있는 마음을 가지신 분 ▣우대사항 - 전공 : 통계학/컴퓨터공학/심리학 - Python 또는 R 활용 역량을 보유하신 분 - 게임 회사에서의 데이터 분석 경험이 있으신 분 - BigQuery...
https://kr.indeed.com/viewjob?jk=c2f5f53dc48263eb,Machine Learning Researcher – On-device...,Qualcomm Korea YH 서울,,"experiences • Algorithm implementation experiences using python with deep learning platform, e.g. PyTorch, TensorFlow..."
https://kr.indeed.com/viewjob?jk=39db5866372ca186,2021년도 국비 기술교육생,대한상공회의소 광주인력개발원 광주 광산구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=c31de64f3670c8ed,[신규프로젝트] 서버 프로그래머 모집,엔씨소프트 2.7 성남 판교역,,"년 ~ 필수조건 - 개발 경력 3년 이상 - 웹프로토콜, 플랫폼 인프라, 보안 등에 대한 기본적인 이해 - Python, Java, PHP, Go 또는 기타 주요 개발 언어를 통한 백엔드 개발 경험 - RDBMS, NoSQL..."
https://kr.indeed.com/viewjob?jk=47b130ad378a07a6,동국대학교 자율사물(AT)사업단 직원 채용,동국대학교 4.3 서울 필동,,"5. 본교 건학이념인 불교정신을 이해하고 그 신앙생활에 동참하는 자 6. ROS 또는 동급 플랫폼 및 Python 프로그램 가능자 우대 7. 주행 및 드론 등 컴퓨터 비전 기반 제어 경험자 우대 * 연봉은 경력, 역량..."
https://kr.indeed.com/viewjob?jk=2c4c5856662783e7,Data Analyst,IQVIA 서울,,learning / predictive modeling ) • 통계 프로그램 활용 능력 SAS / R / Python 중 최소 1가지 중급 이상의 활용능력 요구 • Communication Basic English...
https://kr.indeed.com/viewjob?jk=a746de9c7a6168ef,Healthcare Real World Data Analyst 담당자,IQVIA 서울,,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
https://kr.indeed.com/viewjob?jk=f437c9ee0ea596a9,DW Engineer,Toss 서울 강남구,,"구축 경험이 있으신 분 - 디멘젼테이블 설계 및 관리가 가능하신 분 - 능숙한 SQL 활용이 가능하신 분 - Python, Shell 활용이 가능하신 분 - 빠른업무 이해 및 효율적인 커뮤니케이션이 가능하신 분 # 우대 사항..."
https://kr.indeed.com/viewjob?jk=bc5c2ede8d8bf636,[신입/경력] 음성인식 연구원,뷰노코리아 서울 서초구,,인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=6c10683595204218,11번가 System Engineer 분야,십일번가 서울 중구,,"면접 - 임원면접 - 채용검진 - 입사 직무 키워드 Linux, IaC( python, java, bash 등), Private/public Cloud... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=432fa94b5140cb15,"빅데이터, 인공지능(AI) 외 경력 정규직",디앤아이컨설팅 서울 동대문구,"연봉 35,000,000원 - 40,000,000원","또는 실무 경험 2년 이상이신 분 ㆍ분석결과에 대한 명확한 의사소통 및 문서화 기술이 있으신 분 ㆍR, Python 등 언어를 활용한 데이터 정제, 분석, 모델링, 시각화 경험이 있으신 분 ㆍ데이터 기반 실험 및 모델을 실..."
https://kr.indeed.com/viewjob?jk=9214061c8bc345b2,FX,Mofac 서울 서초구,,후디니 사용자 – 이펙트 요소 표현에 뛰어난 감각 소유 – VFX 파이프라인에 대한 이해도 우대사항 – Python 등 Scripting 유경험자 전형절차 서류전형 1차 실무면접 2차 임원면접 최종합격 서류전형 1차 실무면...
https://kr.indeed.com/viewjob?jk=ea092b3fafb8c17f,Data Engineer,Toss 서울 강남구,,"및 활용 경험이 있는 분 - 데이터플랫폼 관리 및 운영도구 개발을 위한 프로그램 능력을(Java, Python) 갖춘 분 # 우대 사항 - 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 - Machine..."
https://kr.indeed.com/viewjob?jk=a84b5655343a0228,DRX 인재 공개,디알엑스 서울 구로구,,"방안 수립 ㆍ데이터 모델/알고리즘 설계, 개발 및 정리 필수사항 ㆍ데이터 분석 관련 경력 2년 이상 ㆍR, Python, SQL, Excel 등을 이용한 프로그램 개발 능력자 ㆍ기계 학습 모델 실무 또는 프로젝트 경험 1년..."
https://kr.indeed.com/viewjob?jk=22b73f0da2fbd79f,[해외취업] Web 오픈계 엔지니어,글로벌트러스트네트웍스코리아 서울 서초동,,"등) 거래처 신용관리 시스템 개발 (VB.net, Oracle) AI 기술 개발, 빅데이터 분석 ( Python, Hadoop, Mongo DB, Angular 등) RPA 도입 지원 (VBA, UiPath, Winactor..."
https://kr.indeed.com/viewjob?jk=5b73d7ce16a8338a,2021 Market Data Analyst - Seoul,Bloomberg 서울,,"work experience using one more programming language... Python, SQL and R Fluency in Korean and English (both spoken..."
https://kr.indeed.com/viewjob?jk=18f62dc644a89e0c,2021 Global Data Internship - Seoul (Kor...,Bloomberg 서울,,"work experience using one or more programming language (e.g. Python, JavaScript, SQL, etc.) Prior coursework or involvement..."
https://kr.indeed.com/viewjob?jk=dcecd1d860e25ebe,[AI R&D] ML 엔지니어 수시 모집,엔씨소프트 2.7 성남 판교역,,개발 지원자격 학력 : 학사 이상 경력기간 : 3년 ~ 필수조건 - ML에 주로 사용되는 언어(R/ Python)에 능숙하신 분 - ML 도구(scikit-learn/Spark MLlib/Tensorflow/Pytorch 등...
https://kr.indeed.com/viewjob?jk=de7daa65f0e8403c,Associate Application Engineer - EBS,Mentor Graphics (Korea) LLC 4.0 경기도 성남,,Knowledge... programming language like Visual Basic or Python is also highly desirable. Organization: Digital Industries...
https://kr.indeed.com/viewjob?jk=abab6ea00521c14a,"[동탄/판교] 신입,병특,경력 영상처리, 머신러닝 엔지니어",위키에이드 경기도 화성,,인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>로봇지능개발...
https://kr.indeed.com/viewjob?jk=5c45a3d19019f932,Data Engineer,Soomgo 서울 강남구,,레이크나 웨어하우스 구축 및 운영 경험 • 대용량 트래픽 분산과 처리에 대한 관심 및 경험이 있는 분 • Python 3.6 이상 능숙 • Airflow 또는 Kafka 구축 및 운용 경험 • Google Analytics...
https://kr.indeed.com/viewjob?jk=66a1a098866a639b,[신입/경력] 의료영상 연구원,뷰노코리아 서울 서초구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=d585814d097935eb,카카오톡 보이스톡/페이스톡/라이브톡 개발자 모집,카카오 4.0 성남 판교역,,"우대 사항 ✓ Spring/Java 혹은 Spring/Kotlin 기반 서버 개발 경험 ✓ MySQL, Python, JavaScript, Node.js 경험 ✓ 모바일/웹 환경을 위한 API 시스템 개발 경험 ✓ k8s..."
https://kr.indeed.com/viewjob?jk=b8484108a7f4884f,"[해외취업] 누리누비, 시스템개발자/응용프로그래머",에임하이글로벌 서울 관철동,"연봉 32,520,000원 - 65,030,000원","백엔드 개발자' 의 경력사원이며, 상세업무내용은 아래와 같습니다. 1.개발자( JAVA, C#,.Net, Python,PHP): 시스템개발 업무 수행 및 유지보수 2.응용프로그래머: 솔루션 개발/운영(Web, C#, iOS..."
https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f,PostgreSQL Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
https://kr.indeed.com/viewjob?jk=07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오 4.0 성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=8bcc7807085700a7,클라우드 엔지니어 (),NHN TOAST 4.4 성남 판교역,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) 본 채용은 상시 채용으로 면접이 수시로 진행되며, 先지원자에게 기회가 먼저 부여되므로 빠른 지원 바랍니다..."
https://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0,System Engineer,Toss 서울 강남구,,"# 자격 요건 - Linux 환경에서 대용량 TPS 운영 경험이 있으신 분 - 스크립트 언어(shell, python, Perl, Ruby 등)를 사용하여 인프라 운영이 가능하신 분 - HTTP, TCP/IP 프로토콜에 대한..."
https://kr.indeed.com/viewjob?jk=a259874867f98a64,[EY한영] 금융감사본부 Data Analytics 전문 경력직 모집,Ernst & Young 4.0 대한민국,,총계정원장조정 경험자 - Python/R 등 프로그램 언어 활용 능력... PowerBI... Tableau Experience with Python/ R or other programming languages...
https://kr.indeed.com/viewjob?jk=a417f6e4d7741e89,2020년 12월 경력사원 [AI 개발PL],케이티하이텔 서울 동작구,,분석 기반 AI기능 개발 - 음성처리 관련 기능 개발 - PL 및 개발 관련 분야 경력 3년 이상 - Python 또는 C 언어 경험자 - 웹 기반 시각화 개발 가능 (우대) 근무조건 고용형태 : 정규직 근무지역 : 커머스...
https://kr.indeed.com/viewjob?jk=2cfd15907402c5cc,DGIST 제2차 계약직 연구원 채용공고,대구경북과학기술원 대구 현풍면,,천원 이내 수행 내용 Machine learning (Deep learning) 알고리즘 개발 Python/Tensorflow 프로그래밍 Matlab/simulink 모의실험 자율주행 자동차 혹은 전문 서비...
https://kr.indeed.com/viewjob?jk=f4190a8dbb8c05b1,[AI R&D] Language AI(NLP) Research 분야 수시...,엔씨소프트 2.7 성남 판교역,,"분 - 통계/Machine Learning에 대한 이해와 활용 능력 및 text 처리 기술에 대한 경험 - Python, Java 등을 이용하여 NLP 기술을 구현 가능한 분 - 최신 기술(논문, 기술문서 등)을 습득하는..."
https://kr.indeed.com/viewjob?jk=02dd3cb5f0906404,Data Engineer,레이니스트 서울,,"이상 Data Collection, Data Pipeline, Data Warehouse 구축 경험 보유 Python / Java(Scala) 를 이용하여 데이터 처리 개발 가능 AWS, GCP 중 하나 이상의 클라우드 환경..."
https://kr.indeed.com/viewjob?jk=9776bb446cee4148,"프론트엔드, 웹 풀스택 경력 정규직",수성엔지니어링 서울 송파구,,Vje.js를 이용한 SPA 개발 및 배포 경험 -HTTP 및 RESTful API에 대한 이해 풀스택 - Python(Django)/Jquery 개발 역량 -Linux 기반 웹서비스 개발/운영 경험자 -RDBMS 개발 역량...
https://kr.indeed.com/viewjob?jk=1ea1c58fe11f9df4,[AI R&D] 프론트엔드 개발 수시 모집,엔씨소프트 2.7 성남 판교역,,라이브러리(D3) 를 이용한 개발에 능숙하신 분 - API 를 통한 웹 서비스 개발 경험이 있으신 분 - Python 웹 서비스 개발 경험이 있으신 분 - 자발적으로 업무를 진행할 수 있는 능동적 자세를 가지신 분 - 최신...
https://kr.indeed.com/viewjob?jk=1502306577f8b10a,"Solutions Architect, Manufacturing Speci...",Amazon Web Services Korea LLC 서울,,"getting hands dirty with code/scripting (e.g., Java, Python, C# / .NET, Node.js). · Business level English for both written..."
https://kr.indeed.com/viewjob?jk=da280e20451ce755,Integration Engineer,스트라드비젼 서울 강남구,"연봉 40,000,000원 - 50,000,000원","algorithm • (Preferred) Experience of variant script language ( Python, Shell) • (Preferred) Experience of Linux build system..."
https://kr.indeed.com/viewjob?jk=eeb9fe1c361f0758,정보보안 담당자,Nexon 성남 분당구,,보안 이벤트 분석 또는 상관관계 이벤트 분석 능력 보유 - OS 및 네트워크 관련 기초 지식 보유 - python 등의 간단한 스크립트 작성 능력보유 - 타인과의 원활한 커뮤니케이션 자세 - 새로운 기술에 대한 적극적...
https://kr.indeed.com/viewjob?jk=ef0efe8e091dde50,Marketing Data Engineer,네오위즈 대한민국,,데이터의 특성을 잘 파악하여 주요지표 모니터링 시스템 구축 가능) 3. 소통 능력이 뛰어나신 분 1. Python 혹은 Bash script로 배치 스크립트 작성이 가능하신 분 (+a 배치에 대한 잠재적 오류사항을...
https://kr.indeed.com/viewjob?jk=530a598184580c95,데스크탑 가상화(VDI) 엔지니어 모집,카카오 4.0 성남 판교역,,"기본적 이해 리눅스 시스템에 대한 기본적 이해 우대사항 시스템 엔지니어 경력자 Powershell, Python, Shell 스크립트를 이용한 인프라 관리 자동화 경험자 부드러운 커뮤니케이션, 친절한 마인드의 소유자..."
https://kr.indeed.com/viewjob?jk=82148902177e2914,"웹개발 신입/경력 정규직, 계약직",더 브릿지 서울 강남구,,"더 브릿지의 미션을 이해하고 깊이 공감하는 분 - Java, Python 유경험자, 프로그래밍 가능하신 분 - C++ 혹은 Javascript에 대한... 깊이 공감하는 분 - Java, Python 유경험자, 프로그래밍 가능하신..."
https://kr.indeed.com/viewjob?jk=c89ccc7fac19d9fd,(주)코인플러그 서버 개발자 (신입 가능/전문연구요원/산업기능요원 보충역...,코인플러그 성남 분당구,,"습득하고 업무에 적용하는데 능숙한 분 - 블록체인 기술에 관심이 많은 분 [우대사항] - goLang, python, Java, kotlin, node.js 중 한가지 언어 이상 개발 경험 - RDBMS / NoSQL 개발..."
https://kr.indeed.com/viewjob?jk=b6e07c6172b4ea83,Developer for HANA Cloud Service Enablement,SAP 4.3 서울,,"work in an international team... proactive Go language, Python or shell script programming skills Preferred skills..."
https://kr.indeed.com/viewjob?jk=3b0f0eafaace52df,영상처리 머신비전 3D데이터 핸들링 등 SW 알고리즘 개발자,17년차 중소기업 / 철도 시설물 변형 자동 측정 시스템 개발 경기도 군포,,"등) - 오픈 라이브러리 사용 경험자 (opencv, vtx 등) - 개발환경 개발언어 : VC++, Python 개발 O.S : Windows 개발 툴 : OpenCV, Halcon GUI : MFC, (QT 개발 가능자..."
https://kr.indeed.com/viewjob?jk=8d26fc2416485723,DBA Engineer,쏘카 대한민국,,"시계열 데이터베이스(InfluxDB) 구축 및 운영 경험이 있으신 분 • 자동화를 위한 스크립트(Shell, Python, Ansible) 지식을 보유하신 분 • 새로운 기술 도입에 대한 오픈 마인드를 갖고 계신 분 전형절차..."
https://kr.indeed.com/viewjob?jk=4cf22ca4d39d690a,고용노동부 주최 K-Digital 사업 / 의료인공지능 핵심인력양성사업...,건양대학교 산학협력단 충청남도 논산,,바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>홀로그램|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일...
https://kr.indeed.com/viewjob?jk=2616efa549b4c6ba,AI 기반 분석 플랫폼 개발 부문,제이앤제이글로벌컨설팅 성남 분당구,,등 빅데이터분석환경 경험 ㆍ Python 언어로 프로그래밍 가능 ㆍ... AI) 분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석...
https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae,한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루 서울 관악구,,"중(9월예정) [지원자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분..."
https://kr.indeed.com/viewjob?jk=cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
https://kr.indeed.com/viewjob?jk=695a7a13b61f2da9,미디어 관리 솔루션 UI/UX 기획자 및 웹개발자,굿모닝애드 서울 강서구,"연봉 24,000,000원 - 26,000,000원","CSS, jQuery, javascript / React Back-end : Ubuntu Linux / Python / Django / Flask / JAVA / JSON / Ajax / Node.js / MongoDB..."
https://kr.indeed.com/viewjob?jk=d7b1019fe6f88309,Backend Developer,KidsLoop 서울,,CI / CD 파이프 라인 경험 VPC 대한 기본 이해 우대사항 Python / Java 경험 Docker / Kubernetes 경험 AWS... Experience with Python or Java Experience...
https://kr.indeed.com/viewjob?jk=e0b78f2b2dfabc35,[빅데이터플랫폼] 데이터 플랫폼 운영자,한국카카오은행 성남 분당구,,"실무 경험이 있는 분 · 클라우드 및 가상화(Docker, Kubernetes) 사용 경험이 있는 분 · Python, Shell Script 로 개발 경험이 있는 분 [공통 우대 사항] · 국가유공자 및 장애인 등 취업보호..."
https://kr.indeed.com/viewjob?jk=1a640cdee892fd8c,HANA Cloud Service Developer,SAP 4.3 서울,,"below... plus factors: Experience in SQL, Python, Golang, Kubernetes, Docker Fluency in English Experience..."
https://kr.indeed.com/viewjob?jk=b9a9af798e9d24a5,보안 개발자 모집,넷마블 서울 구로구,,"한가지 이상 언어의 개발능력 보유( Python, JAVA, ASP, PHP... 습득과 개발을 좋아하며 동료와 함께 성장하고 싶으신 분 우대사항 - Python(django, flask)을 이용한 back-end 개발 경험 있으..."
https://kr.indeed.com/viewjob?jk=12248f5a9fcf75ff,"Rigging TD, PipeLine TD",㈜프락시스스튜디오 서울,"연봉 22,000,000원 - 50,000,000원",기술 개발 사업 관련한 R&D 개발 업무. 연봉 : 협상 ( 희망 연봉 기재 ) 필요 역량 maya Python등 사용 가능자 Rigging 관련 지식이 있는 분 우대사항 maya API 또는 Auto Rigging...
https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934,성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful API 서버에 대한 이해 및 구현 능력 기본적인 SQL문 작성..."
https://kr.indeed.com/viewjob?jk=94e6b51a16f4a0f6,Perception Software Engineer - Autonomou...,NVIDIA 대한민국,,work experience. Strong programming skills in C++ and python. Hands-on experience in developing algorithms for state...
https://kr.indeed.com/viewjob?jk=c74c99c413a34fae,"Database Consultant, South Korea",EDB 경기도,,"scripting languages like BASH, KSH, Python, Perl etc.. Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
https://kr.indeed.com/viewjob?jk=cbfc3e456d0a35f1,SENIOR BACKEND DEVELOPER,Cobblestone Energy 서울,,Back-end developer. 5+ years of work experience in Java and Python. Strong knowledge in Kafka & Spark is a big plus. 3+ years...
https://kr.indeed.com/viewjob?jk=d11342cfe074df78,Frontend Developer (Javascript/React),Bepro Company 서울,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=8b9dbb350f5c0776,백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"이런 분을 찾습니다 Docker 기반 환경의 서비스 구축 경험이 있으신 분 Flask, Falcon 등 Python 기반 웹어플리케이션 서버 개발 경험이 있으신 분 RDBMS 또는 Elasticsearch 등을 활용한 시스템..."
https://kr.indeed.com/viewjob?jk=779e7ec9a798ff59,Web 프로젝트 PM/PL님,링크업인포텍 서울 마포구,"연봉 60,000,000원 - 65,000,000원",backend modules in Python - MVC Framework... between Python and PostgreSQL) [Module... manifest file - Python code(models...
